,LogTime,Epc,Rssi,Reader,Ant,TimeStamp,EmitPower,Frequency,Latency
240,2019-11-07-19:29:55,epc_82,-69,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,866300,150
241,2019-11-07-19:29:55,epc_22,-65,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,866300,150
242,2019-11-07-19:29:55,epc_26,-75,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,866300,150
243,2019-11-07-19:29:55,epc_1,-71,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,866300,150
244,2019-11-07-19:29:55,epc_88,-54,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,866300,150
245,2019-11-07-19:29:55,epc_83,-65,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,866300,150
246,2019-11-07-19:29:55,epc_85,-56,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,865700,150
247,2019-11-07-19:29:55,epc_82,-51,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,865700,150
248,2019-11-07-19:29:55,epc_1,-67,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,865700,150
249,2019-11-07-19:29:55,epc_84,-53,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,865700,150
250,2019-11-07-19:29:55,epc_87,-53,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,865700,150
251,2019-11-07-19:29:55,epc_80,-61,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,865700,150
252,2019-11-07-19:29:55,epc_17,-77,2xj6BqqmmTkptv2KxA,1,1573154995600,23.0,865700,150
253,2019-11-07-19:29:55,epc_83,-62,2xj6BqqmmTkptv2KxA,1,1573154995626,23.0,865700,124
254,2019-11-07-19:29:55,epc_88,-57,2xj6BqqmmTkptv2KxA,1,1573154995626,23.0,865700,124
255,2019-11-07-19:29:55,epc_19,-45,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
256,2019-11-07-19:29:55,epc_22,-44,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
257,2019-11-07-19:29:55,epc_26,-49,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
258,2019-11-07-19:29:55,epc_2,-57,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
259,2019-11-07-19:29:55,epc_16,-44,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
260,2019-11-07-19:29:55,epc_30,-52,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
261,2019-11-07-19:29:55,epc_25,-49,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
262,2019-11-07-19:29:55,epc_13,-58,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
263,2019-11-07-19:29:55,epc_10,-58,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
264,2019-11-07-19:29:55,epc_37,-61,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
265,2019-11-07-19:29:55,epc_17,-46,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
266,2019-11-07-19:29:55,epc_1,-44,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
267,2019-11-07-19:29:55,epc_24,-63,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
268,2019-11-07-19:29:55,epc_39,-54,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
269,2019-11-07-19:29:55,epc_12,-56,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
270,2019-11-07-19:29:55,epc_28,-44,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
271,2019-11-07-19:29:55,epc_8,-43,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
272,2019-11-07-19:29:55,epc_18,-52,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
273,2019-11-07-19:29:55,epc_35,-59,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
274,2019-11-07-19:29:55,epc_20,-53,2xj6BqqmmTkptv2KxA,4,1573154995740,23.0,867500,10
275,2019-11-07-19:29:55,epc_89,-62,2xj6BqqmmTkptv2KxA,1,1573154995775,23.0,866300,175
276,2019-11-07-19:29:55,epc_88,-65,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,866300,88
277,2019-11-07-19:29:55,epc_87,-63,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,866300,88
278,2019-11-07-19:29:55,epc_86,-71,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,866300,88
279,2019-11-07-19:29:55,epc_32,-75,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,866300,88
280,2019-11-07-19:29:55,epc_84,-62,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,865700,88
281,2019-11-07-19:29:55,epc_88,-66,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,865700,88
282,2019-11-07-19:29:55,epc_85,-68,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,865700,88
283,2019-11-07-19:29:55,epc_87,-62,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,865700,88
284,2019-11-07-19:29:55,epc_22,-63,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,865700,88
285,2019-11-07-19:29:55,epc_89,-56,2xj6BqqmmTkptv2KxA,1,1573154995862,23.0,865700,88
286,2019-11-07-19:29:55,epc_3,-45,2xj6BqqmmTkptv2KxA,3,1573154995862,23.0,867500,88
287,2019-11-07-19:29:56,epc_25,-44,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
288,2019-11-07-19:29:56,epc_39,-60,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
289,2019-11-07-19:29:56,epc_195,-69,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
290,2019-11-07-19:29:56,epc_33,-60,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
291,2019-11-07-19:29:56,epc_1,-48,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
292,2019-11-07-19:29:56,epc_37,-49,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
293,2019-11-07-19:29:56,epc_31,-52,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
294,2019-11-07-19:29:56,epc_38,-54,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
295,2019-11-07-19:29:56,epc_22,-49,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
296,2019-11-07-19:29:56,epc_23,-45,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
297,2019-11-07-19:29:56,epc_10,-58,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
298,2019-11-07-19:29:56,epc_19,-45,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
299,2019-11-07-19:29:56,epc_201,-65,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
300,2019-11-07-19:29:56,epc_16,-42,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
301,2019-11-07-19:29:56,epc_0,-49,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
302,2019-11-07-19:29:56,epc_5,-45,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
303,2019-11-07-19:29:56,epc_21,-63,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
304,2019-11-07-19:29:56,epc_26,-52,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
305,2019-11-07-19:29:56,epc_4,-49,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
306,2019-11-07-19:29:56,epc_196,-66,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
307,2019-11-07-19:29:56,epc_11,-59,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
308,2019-11-07-19:29:56,epc_30,-42,2xj6BqqmmTkptv2KxA,3,1573154995962,23.0,867500,188
309,2019-11-07-19:29:56,epc_88,-62,2xj6BqqmmTkptv2KxA,1,1573154995999,23.0,866900,151
310,2019-11-07-19:29:56,epc_7,-72,2xj6BqqmmTkptv2KxA,1,1573154996081,23.0,866900,69
311,2019-11-07-19:29:56,epc_80,-58,2xj6BqqmmTkptv2KxA,1,1573154996081,23.0,866900,69
312,2019-11-07-19:29:56,epc_22,-70,2xj6BqqmmTkptv2KxA,1,1573154996081,23.0,866900,69
313,2019-11-07-19:29:56,epc_1,-69,2xj6BqqmmTkptv2KxA,1,1573154996081,23.0,866900,69
314,2019-11-07-19:29:56,epc_84,-55,2xj6BqqmmTkptv2KxA,1,1573154996081,23.0,866900,69
315,2019-11-07-19:29:56,epc_82,-58,2xj6BqqmmTkptv2KxA,1,1573154996081,23.0,866900,69
316,2019-11-07-19:29:56,epc_89,-60,2xj6BqqmmTkptv2KxA,1,1573154996081,23.0,866300,69
317,2019-11-07-19:29:56,epc_16,-72,2xj6BqqmmTkptv2KxA,1,1573154996081,23.0,866300,69
318,2019-11-07-19:29:56,epc_87,-58,2xj6BqqmmTkptv2KxA,1,1573154996082,23.0,866300,68
319,2019-11-07-19:29:56,epc_80,-70,2xj6BqqmmTkptv2KxA,1,1573154996082,23.0,866300,68
320,2019-11-07-19:29:56,epc_84,-50,2xj6BqqmmTkptv2KxA,1,1573154996082,23.0,866300,68
321,2019-11-07-19:29:56,epc_22,-69,2xj6BqqmmTkptv2KxA,1,1573154996082,23.0,866300,68
322,2019-11-07-19:29:56,epc_82,-55,2xj6BqqmmTkptv2KxA,1,1573154996082,23.0,866300,68
323,2019-11-07-19:29:56,epc_88,-62,2xj6BqqmmTkptv2KxA,1,1573154996082,23.0,866300,68
324,2019-11-07-19:29:56,epc_25,-48,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
325,2019-11-07-19:29:56,epc_15,-52,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
326,2019-11-07-19:29:56,epc_19,-49,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
327,2019-11-07-19:29:56,epc_4,-52,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
328,2019-11-07-19:29:56,epc_0,-44,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
329,2019-11-07-19:29:56,epc_23,-46,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
330,2019-11-07-19:29:56,epc_36,-50,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
331,2019-11-07-19:29:56,epc_31,-59,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
332,2019-11-07-19:29:56,epc_21,-46,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
333,2019-11-07-19:29:56,epc_37,-61,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
334,2019-11-07-19:29:56,epc_3,-46,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
335,2019-11-07-19:29:56,epc_17,-49,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
336,2019-11-07-19:29:56,epc_26,-48,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
337,2019-11-07-19:29:56,epc_8,-45,2xj6BqqmmTkptv2KxA,4,1573154996199,23.0,865700,151
338,2019-11-07-19:29:56,epc_15,-67,2xj6BqqmmTkptv2KxA,1,1573154996220,23.0,866900,130
339,2019-11-07-19:29:56,epc_30,-64,2xj6BqqmmTkptv2KxA,1,1573154996322,23.0,866900,28
340,2019-11-07-19:29:56,epc_25,-71,2xj6BqqmmTkptv2KxA,1,1573154996322,23.0,866900,28
341,2019-11-07-19:29:56,epc_2,-64,2xj6BqqmmTkptv2KxA,1,1573154996322,23.0,866900,28
342,2019-11-07-19:29:56,epc_19,-68,2xj6BqqmmTkptv2KxA,1,1573154996322,23.0,866300,28
343,2019-11-07-19:29:56,epc_3,-69,2xj6BqqmmTkptv2KxA,1,1573154996322,23.0,866300,28
344,2019-11-07-19:29:56,epc_84,-63,2xj6BqqmmTkptv2KxA,1,1573154996322,23.0,866300,28
345,2019-11-07-19:29:56,epc_89,-63,2xj6BqqmmTkptv2KxA,1,1573154996322,23.0,866300,28
346,2019-11-07-19:29:56,epc_25,-64,2xj6BqqmmTkptv2KxA,1,1573154996322,23.0,866300,28
347,2019-11-07-19:29:56,epc_5,-69,2xj6BqqmmTkptv2KxA,1,1573154996322,23.0,866300,28
348,2019-11-07-19:29:56,epc_38,-54,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
349,2019-11-07-19:29:56,epc_26,-57,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
350,2019-11-07-19:29:56,epc_8,-57,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
351,2019-11-07-19:29:56,epc_36,-60,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
352,2019-11-07-19:29:56,epc_39,-49,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
353,2019-11-07-19:29:56,epc_21,-55,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
354,2019-11-07-19:29:56,epc_17,-61,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
355,2019-11-07-19:29:56,epc_77,-68,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
356,2019-11-07-19:29:56,epc_3,-53,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
357,2019-11-07-19:29:56,epc_25,-49,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
358,2019-11-07-19:29:56,epc_24,-60,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
359,2019-11-07-19:29:56,epc_70,-68,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
360,2019-11-07-19:29:56,epc_16,-56,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
361,2019-11-07-19:29:56,epc_5,-52,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
362,2019-11-07-19:29:56,epc_2,-62,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
363,2019-11-07-19:29:56,epc_18,-65,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
364,2019-11-07-19:29:56,epc_0,-54,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
365,2019-11-07-19:29:56,epc_23,-68,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
366,2019-11-07-19:29:56,epc_31,-55,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
367,2019-11-07-19:29:56,epc_27,-54,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
368,2019-11-07-19:29:56,epc_12,-54,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
369,2019-11-07-19:29:56,epc_10,-56,2xj6BqqmmTkptv2KxA,3,1573154996423,23.0,865700,127
370,2019-11-07-19:29:56,epc_35,-57,2xj6BqqmmTkptv2KxA,3,1573154996424,23.0,865700,126
371,2019-11-07-19:29:56,epc_82,-61,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
372,2019-11-07-19:29:56,epc_28,-68,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
373,2019-11-07-19:29:56,epc_30,-64,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
374,2019-11-07-19:29:56,epc_16,-62,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
375,2019-11-07-19:29:56,epc_3,-64,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
376,2019-11-07-19:29:56,epc_84,-53,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
377,2019-11-07-19:29:56,epc_31,-71,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
378,2019-11-07-19:29:56,epc_12,-68,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
379,2019-11-07-19:29:56,epc_8,-67,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
380,2019-11-07-19:29:56,epc_15,-67,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
381,2019-11-07-19:29:56,epc_2,-67,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
382,2019-11-07-19:29:56,epc_89,-67,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
383,2019-11-07-19:29:56,epc_33,-70,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
384,2019-11-07-19:29:56,epc_32,-66,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
385,2019-11-07-19:29:56,epc_80,-62,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
386,2019-11-07-19:29:56,epc_24,-63,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,867500,7
387,2019-11-07-19:29:56,epc_22,-69,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,866900,7
388,2019-11-07-19:29:56,epc_28,-69,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,866900,7
389,2019-11-07-19:29:56,epc_31,-64,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,866900,7
390,2019-11-07-19:29:56,epc_89,-59,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,866900,7
391,2019-11-07-19:29:56,epc_84,-56,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,866900,7
392,2019-11-07-19:29:56,epc_82,-57,2xj6BqqmmTkptv2KxA,1,1573154996543,23.0,866900,7
393,2019-11-07-19:29:56,epc_36,-65,2xj6BqqmmTkptv2KxA,4,1573154996682,23.0,866300,68
394,2019-11-07-19:29:56,epc_35,-59,2xj6BqqmmTkptv2KxA,4,1573154996682,23.0,866300,68
395,2019-11-07-19:29:56,epc_28,-54,2xj6BqqmmTkptv2KxA,4,1573154996682,23.0,866300,68
396,2019-11-07-19:29:56,epc_23,-57,2xj6BqqmmTkptv2KxA,4,1573154996682,23.0,866300,68
397,2019-11-07-19:29:56,epc_19,-65,2xj6BqqmmTkptv2KxA,4,1573154996682,23.0,866300,68
398,2019-11-07-19:29:56,epc_39,-57,2xj6BqqmmTkptv2KxA,4,1573154996682,23.0,866300,68
399,2019-11-07-19:29:56,epc_10,-58,2xj6BqqmmTkptv2KxA,4,1573154996682,23.0,866300,68
400,2019-11-07-19:29:56,epc_38,-65,2xj6BqqmmTkptv2KxA,1,1573154996683,23.0,867500,67
401,2019-11-07-19:29:56,epc_25,-65,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
402,2019-11-07-19:29:56,epc_84,-66,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
403,2019-11-07-19:29:56,epc_13,-66,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
404,2019-11-07-19:29:56,epc_22,-67,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
405,2019-11-07-19:29:56,epc_20,-66,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
406,2019-11-07-19:29:56,epc_15,-63,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
407,2019-11-07-19:29:56,epc_7,-67,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
408,2019-11-07-19:29:56,epc_26,-67,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
409,2019-11-07-19:29:56,epc_32,-64,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
410,2019-11-07-19:29:56,epc_10,-68,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
411,2019-11-07-19:29:56,epc_18,-66,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
412,2019-11-07-19:29:56,epc_3,-58,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,867500,170
413,2019-11-07-19:29:56,epc_84,-66,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,866900,170
414,2019-11-07-19:29:56,epc_26,-67,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,866900,170
415,2019-11-07-19:29:56,epc_31,-66,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,866900,170
416,2019-11-07-19:29:56,epc_28,-70,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,866900,170
417,2019-11-07-19:29:56,epc_20,-68,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,866900,170
418,2019-11-07-19:29:56,epc_15,-63,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,866900,170
419,2019-11-07-19:29:56,epc_25,-61,2xj6BqqmmTkptv2KxA,1,1573154996780,23.0,866900,170
420,2019-11-07-19:29:56,epc_1,-65,2xj6BqqmmTkptv2KxA,1,1573154996802,23.0,866900,148
421,2019-11-07-19:29:56,epc_37,-65,2xj6BqqmmTkptv2KxA,1,1573154996802,23.0,866900,148
422,2019-11-07-19:29:56,epc_32,-69,2xj6BqqmmTkptv2KxA,1,1573154996802,23.0,866900,148
423,2019-11-07-19:29:56,epc_32,-61,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
424,2019-11-07-19:29:56,epc_15,-61,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
425,2019-11-07-19:29:56,epc_31,-63,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
426,2019-11-07-19:29:56,epc_84,-66,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
427,2019-11-07-19:29:56,epc_42,-68,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
428,2019-11-07-19:29:56,epc_3,-64,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
429,2019-11-07-19:29:56,epc_0,-63,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
430,2019-11-07-19:29:56,epc_25,-61,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
431,2019-11-07-19:29:56,epc_20,-60,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
432,2019-11-07-19:29:56,epc_39,-61,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
433,2019-11-07-19:29:56,epc_38,-59,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
434,2019-11-07-19:29:56,epc_2,-64,2xj6BqqmmTkptv2KxA,3,1573154996880,23.0,866300,70
435,2019-11-07-19:29:56,epc_15,-59,2xj6BqqmmTkptv2KxA,1,1573154996880,23.0,865700,70
436,2019-11-07-19:29:57,epc_24,-57,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
437,2019-11-07-19:29:57,epc_20,-63,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
438,2019-11-07-19:29:57,epc_36,-59,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
439,2019-11-07-19:29:57,epc_2,-64,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
440,2019-11-07-19:29:57,epc_34,-69,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
441,2019-11-07-19:29:57,epc_21,-69,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
442,2019-11-07-19:29:57,epc_18,-66,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
443,2019-11-07-19:29:57,epc_26,-59,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
444,2019-11-07-19:29:57,epc_23,-65,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
445,2019-11-07-19:29:57,epc_38,-63,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
446,2019-11-07-19:29:57,epc_33,-63,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
447,2019-11-07-19:29:57,epc_25,-54,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
448,2019-11-07-19:29:57,epc_4,-64,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
449,2019-11-07-19:29:57,epc_5,-56,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
450,2019-11-07-19:29:57,epc_8,-54,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
451,2019-11-07-19:29:57,epc_37,-54,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
452,2019-11-07-19:29:57,epc_16,-63,2xj6BqqmmTkptv2KxA,1,1573154996982,23.0,865700,168
453,2019-11-07-19:29:57,epc_25,-58,2xj6BqqmmTkptv2KxA,1,1573154996983,23.0,867500,167
454,2019-11-07-19:29:57,epc_87,-68,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
455,2019-11-07-19:29:57,epc_12,-68,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
456,2019-11-07-19:29:57,epc_21,-65,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
457,2019-11-07-19:29:57,epc_14,-65,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
458,2019-11-07-19:29:57,epc_37,-66,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
459,2019-11-07-19:29:57,epc_1,-54,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
460,2019-11-07-19:29:57,epc_11,-64,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
461,2019-11-07-19:29:57,epc_17,-55,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
462,2019-11-07-19:29:57,epc_89,-65,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
463,2019-11-07-19:29:57,epc_32,-61,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
464,2019-11-07-19:29:57,epc_19,-52,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
465,2019-11-07-19:29:57,epc_16,-52,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
466,2019-11-07-19:29:57,epc_36,-62,2xj6BqqmmTkptv2KxA,1,1573154997100,23.0,867500,50
467,2019-11-07-19:29:57,epc_2,-67,2xj6BqqmmTkptv2KxA,4,1573154997100,23.0,866900,50
468,2019-11-07-19:29:57,epc_23,-67,2xj6BqqmmTkptv2KxA,4,1573154997100,23.0,866900,50
469,2019-11-07-19:29:57,epc_28,-64,2xj6BqqmmTkptv2KxA,4,1573154997100,23.0,866900,50
470,2019-11-07-19:29:57,epc_40,-68,2xj6BqqmmTkptv2KxA,4,1573154997100,23.0,866900,50
471,2019-11-07-19:29:57,epc_0,-68,2xj6BqqmmTkptv2KxA,4,1573154997100,23.0,866900,50
472,2019-11-07-19:29:57,epc_28,-67,2xj6BqqmmTkptv2KxA,1,1573154997140,23.0,865700,10
473,2019-11-07-19:29:57,epc_15,-65,2xj6BqqmmTkptv2KxA,1,1573154997221,23.0,865700,129
474,2019-11-07-19:29:57,epc_27,-63,2xj6BqqmmTkptv2KxA,1,1573154997221,23.0,865700,129
475,2019-11-07-19:29:57,epc_5,-69,2xj6BqqmmTkptv2KxA,1,1573154997221,23.0,865700,129
476,2019-11-07-19:29:57,epc_32,-54,2xj6BqqmmTkptv2KxA,1,1573154997221,23.0,865700,129
477,2019-11-07-19:29:57,epc_8,-59,2xj6BqqmmTkptv2KxA,1,1573154997221,23.0,865700,129
478,2019-11-07-19:29:57,epc_25,-56,2xj6BqqmmTkptv2KxA,1,1573154997221,23.0,865700,129
479,2019-11-07-19:29:57,epc_3,-51,2xj6BqqmmTkptv2KxA,1,1573154997221,23.0,865700,129
